StartTime: 2021-08-03 16:24:18.417,,,,,,,,,,,
address,Time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),T(°) 
0x50,24:38.0,-2.4658,-1.4351,2.3701,-56.8237,-16.4185,-230.1636,89.2859,18.1219,36.8262,0
0x50,24:38.0,0.1221,-0.2734,-0.6968,15.9912,62.439,-25.3296,90.6372,19.7754,37.8314,0
0x50,24:38.1,-0.9414,0.6821,-0.5137,-9.8877,-8.4839,27.1606,91.2634,19.649,37.8644,0
0x50,24:38.1,-0.6841,1.147,0.0596,-30.1514,-30.9448,48.645,90.6592,18.9624,37.1722,0
0x50,24:38.1,-0.4692,0.8066,0.271,-10.9863,-28.3203,55.3589,89.9615,18.0011,36.7053,0
0x50,24:38.1,-0.48,0.9326,0.104,1.2207,-10.9863,53.2227,89.7198,17.0343,36.4636,0
0x50,24:38.1,-0.313,1.2085,0.2271,3.479,-6.7139,43.7012,89.6265,16.106,36.524,0
0x50,24:38.2,-0.5571,0.8184,0.0903,4.6387,3.7231,41.3818,89.6649,15.4303,36.5021,0
0x50,24:38.2,-0.4834,0.7471,0.0483,4.5166,-1.8921,64.8804,89.7363,14.469,36.3428,0
0x50,24:38.2,-0.3706,0.9966,0.2402,15.564,-13.0005,88.4399,89.8132,12.9144,36.2823,0
0x50,24:38.2,-0.4219,0.9365,0.2651,29.9072,17.5171,86.4258,90.1868,11.272,36.7053,0
0x50,24:38.2,-0.4854,1.0537,0.1284,41.1377,30.3955,90.332,90.9283,9.6405,37.3096,0
0x50,24:38.3,-0.3276,1.0303,0.1611,43.7622,26.062,97.7173,91.7413,7.8278,37.9413,0
0x50,24:38.3,-0.3394,1.0889,0.1255,49.0112,24.7192,104.0649,92.6257,5.8777,38.4906,0
0x50,24:38.3,-0.2153,0.9448,0.0498,42.7856,27.9541,110.7788,93.4552,3.7738,39.0344,0
0x50,24:38.3,-0.0864,0.959,-0.0742,27.2217,13.916,113.8306,94.0704,1.5491,39.3365,0
0x50,24:38.4,0.1318,0.8667,0.0063,7.1411,-21.6064,115.9058,94.2847,-0.7965,39.1168,0
0x50,24:38.4,0.0791,0.8945,0.0947,0.1221,-23.2544,105.1025,94.2462,-2.9773,38.7598,0
0x50,24:38.4,0.2095,0.8384,0.1055,-0.7935,-8.1787,96.9849,94.1528,-5.0482,38.6774,0
0x50,24:38.4,0.292,0.8018,0.0918,0.7324,17.8223,85.5713,94.0594,-6.9983,39.0839,0
0x50,24:38.4,0.6201,0.7725,-0.0483,-5.5542,35.4004,78.4302,93.9331,-8.9539,39.8474,0
0x50,24:38.4,0.02,0.8657,0.2671,-12.6343,23.8647,69.5801,93.4497,-10.4755,40.6165,0
0x50,24:38.5,-0.3394,1.3188,-0.0791,-1.1597,19.7754,44.2505,93.2574,-11.272,40.9735,0
0x50,24:38.5,0.3311,1.2451,0.0576,-2.0752,-5.6152,46.875,93.186,-12.1509,41.0504,0
0x50,24:38.5,0.1899,1.0762,0.0962,1.1597,7.7515,21.6064,93.0872,-12.7112,41.3031,0
0x50,24:38.5,0.3657,0.9346,0.0967,9.3384,19.4702,-2.0752,93.0707,-12.887,41.8579,0
0x50,24:38.5,0.1899,0.9736,0.0381,9.3384,29.48,-25.1465,93.0597,-12.5464,42.594,0
0x50,24:38.6,0.1367,0.96,0,4.5776,26.7944,-22.8882,93.0048,-12.074,43.2806,0
0x50,24:38.6,0.1045,0.9521,-0.002,1.0376,12.5122,-16.7847,92.9333,-11.662,43.7036,0
0x50,24:38.6,0.0781,0.9668,0.0249,-2.6855,-0.3052,-11.2305,92.829,-11.3379,43.8519,0
0x50,24:38.6,0.0825,0.9692,0.0386,-5.0659,-15.0146,-6.2256,92.7191,-11.1072,43.7091,0
0x50,24:38.6,0.0869,0.9907,0.0713,-4.4556,-22.1558,-1.8921,92.6257,-10.9589,43.407,0
0x50,24:38.7,0.0508,1.0244,0.0913,-1.5869,-16.7847,0,92.5543,-10.8545,43.1488,0
0x50,24:38.7,0.062,1.0283,0.0908,2.3193,-6.1646,-0.9766,92.5159,-10.7446,43.0884,0
