StartTime: 2021-08-05 11:43:50.371,,,,,,,,,,,
address,Time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),T(°) 
0x50,50:12.2,-0.0342,0.9668,-0.2583,-0.2441,-0.4272,0,104.2603,1.9446,52.0862,0
0x50,50:12.2,-0.0352,0.9639,-0.2612,-0.5493,-0.3052,-0.3052,104.2603,1.9501,52.1136,0
0x50,50:12.2,-0.04,0.9639,-0.2603,-0.6714,-0.1831,-0.5493,104.2603,1.9666,52.1411,0
0x50,50:12.3,-0.0347,0.9575,-0.2593,-0.4272,-0.4272,-0.6714,104.2603,1.983,52.1686,0
0x50,50:12.3,-0.0459,0.9629,-0.2544,-0.1221,-0.3662,-0.6714,104.2603,1.9995,52.196,0
0x50,50:12.3,-0.0405,0.9639,-0.2534,-0.2441,0,-0.4883,104.2657,2.016,52.229,0
0x50,50:12.3,-0.0459,0.9644,-0.2559,-0.1221,0.2441,-0.4272,104.2657,2.0325,52.2675,0
0x50,50:12.3,-0.043,0.9614,-0.2607,-0.3662,-0.2441,-0.3052,104.2712,2.0435,52.2949,0
0x50,50:12.4,-0.0366,0.9609,-0.2612,0.061,-0.3662,-0.2441,104.2822,2.0544,52.3224,0
0x50,50:12.4,-0.0371,0.9634,-0.2573,-0.1221,0.1831,-0.4883,104.2877,2.0599,52.3553,0
0x50,50:12.4,-0.0444,0.9653,-0.2573,0,0.3662,-0.4883,104.2932,2.0764,52.3938,0
0x50,50:12.4,-0.0464,0.9634,-0.2617,-0.1831,-0.061,-0.3662,104.3042,2.0874,52.4268,0
0x50,50:12.5,-0.0435,0.9585,-0.2617,-0.3662,-0.6714,-0.2441,104.3097,2.1039,52.4432,0
0x50,50:12.5,-0.0396,0.9614,-0.2593,-0.3052,0,-0.3052,104.3097,2.1094,52.4707,0
0x50,50:12.5,-0.043,0.9624,-0.2593,-0.3662,0.1831,-0.3052,104.3152,2.1204,52.4982,0
0x50,50:12.5,-0.0435,0.9644,-0.2583,-0.1831,-0.1221,-0.1831,104.3152,2.1313,52.5256,0
0x50,50:12.5,-0.0435,0.9639,-0.2598,-0.4883,0.061,-0.2441,104.3152,2.1368,52.5586,0
0x50,50:12.5,-0.042,0.9604,-0.2617,-0.4272,-0.061,-0.1831,104.3207,2.1478,52.5806,0
0x50,50:12.6,-0.0439,0.9614,-0.2603,-0.3662,0.1221,-0.1831,104.3207,2.1533,52.608,0
0x50,50:12.6,-0.0435,0.9604,-0.2583,-0.2441,0.061,-0.1221,104.3262,2.1588,52.6355,0
0x50,50:12.6,-0.0454,0.9634,-0.2588,-0.1221,0.2441,-0.1221,104.3317,2.1643,52.6685,0
0x50,50:12.6,-0.0493,0.9604,-0.2603,-0.3662,0,0.061,104.3317,2.1753,52.6904,0
0x50,50:12.7,-0.0454,0.9614,-0.2598,-0.5493,-0.4883,0.3052,104.3317,2.1753,52.7069,0
0x50,50:12.7,-0.0396,0.959,-0.2593,-0.3052,-0.3052,0.3052,104.3372,2.1753,52.7234,0
0x50,50:12.7,-0.0405,0.9644,-0.2583,0.061,-0.1221,0.1831,104.3427,2.1753,52.7454,0
