StartTime: 2021-08-05 11:43:50.371,,,,,,,,,,,
address,Time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),T(°) 
0x50,02:00.4,-0.0298,0.9243,-0.3516,2.0142,0.061,0.2441,110.7751,1.1151,55.2942,0
0x50,02:00.4,-0.0269,0.9238,-0.3779,1.3428,1.0986,1.8921,110.8191,1.0767,55.2832,0
0x50,02:00.4,-0.019,0.9448,-0.3711,0.7935,2.0142,2.6855,110.8411,1.0107,55.2832,0
0x50,02:00.5,-0.002,0.9346,-0.3379,0.7324,2.8687,2.6245,110.8466,0.9338,55.3162,0
0x50,02:00.5,-0.0029,0.9287,-0.3472,0.4883,6.4697,1.2817,110.8521,0.8514,55.4205,0
0x50,02:00.5,-0.02,0.9414,-0.3823,-0.6104,5.0049,0.2441,110.8575,0.8185,55.4919,0
0x50,02:00.5,-0.0068,0.9336,-0.3901,-1.9531,1.77,0.6104,110.8411,0.7855,55.5029,0
0x50,02:00.5,-0.0225,0.9224,-0.3516,-2.5024,2.0752,1.5869,110.7916,0.7526,55.5139,0
0x50,02:00.6,-0.0288,0.9214,-0.3315,-1.5259,3.7231,2.6855,110.7477,0.6866,55.5524,0
0x50,02:00.6,-0.0557,0.9556,-0.3198,-1.2207,0.3052,3.6621,110.6982,0.6427,55.5194,0
0x50,02:00.6,0.001,0.939,-0.3403,-2.5024,-6.958,4.1504,110.6378,0.6097,55.3601,0
0x50,02:00.6,0.021,0.9063,-0.3599,-0.9766,-4.1504,2.9907,110.6268,0.5603,55.2502,0
0x50,02:00.7,-0.0059,0.9175,-0.3564,-0.4272,-1.5259,2.5024,110.6268,0.5219,55.1953,0
0x50,02:00.7,0.0039,0.9395,-0.3589,-0.2441,-1.8311,2.3193,110.6268,0.4834,55.1349,0
0x50,02:00.7,-0.0034,0.9326,-0.3569,-0.1831,-1.0986,1.6479,110.6268,0.4559,55.0964,0
0x50,02:00.7,-0.0078,0.9341,-0.3325,-0.4272,-2.9907,1.1597,110.6049,0.4559,55.0305,0
0x50,02:00.7,0.0044,0.9482,-0.3354,-0.3052,-3.54,0.4272,110.5829,0.4614,54.9646,0
0x50,02:00.7,0.0049,0.937,-0.3589,0.1831,-4.2725,0.3662,110.5884,0.4779,54.8767,0
0x50,02:00.8,-0.0122,0.9214,-0.3828,0.061,-1.8921,0.9155,110.6158,0.4779,54.8163,0
0x50,02:00.8,-0.0195,0.9219,-0.3599,-0.4272,-1.8311,1.8921,110.6158,0.4614,54.7614,0
0x50,02:00.8,0.0054,0.939,-0.3428,-0.2441,-3.2349,1.8921,110.6049,0.4395,54.6899,0
0x50,02:00.9,-0.0078,0.9375,-0.3477,0.1221,-2.6855,1.6479,110.5994,0.4285,54.624,0
0x50,02:00.9,-0.0142,0.9253,-0.3677,-0.1831,-2.5024,2.3193,110.6104,0.4065,54.5526,0
0x50,02:00.9,-0.0088,0.9238,-0.3457,-0.3662,-2.7466,2.6245,110.5994,0.379,54.4812,0
0x50,02:00.9,0.0176,0.937,-0.3472,-0.1831,-0.9155,1.6479,110.5939,0.3351,54.4592,0
0x50,02:00.9,-0.0112,0.9307,-0.3535,-0.1221,0.4883,0.7935,110.5939,0.3241,54.4592,0
0x50,02:00.9,-0.0132,0.9331,-0.3472,-0.4272,-1.1597,1.2817,110.5829,0.3131,54.4318,0
0x50,02:00.9,0.0063,0.9272,-0.3472,-0.061,-0.061,1.2817,110.5829,0.2802,54.4208,0
0x50,02:01.0,0.0063,0.9404,-0.3496,0.1221,2.0752,0.6714,110.5829,0.2472,54.4592,0
0x50,02:01.0,-0.0112,0.9331,-0.3608,0,1.9531,0.6104,110.5884,0.2252,54.4812,0
0x50,02:01.0,0.0015,0.9346,-0.354,-0.4272,0.4883,0.4272,110.5829,0.2087,54.4867,0
0x50,02:01.0,0.0166,0.9292,-0.3555,-0.1831,2.1362,-0.3662,110.5829,0.1868,54.5306,0
0x50,02:01.0,0.0063,0.9326,-0.353,-0.061,3.9673,-0.7935,110.5829,0.1703,54.613,0
0x50,02:01.1,-0.0146,0.9268,-0.3467,0.1831,4.3945,-0.6714,110.5884,0.1593,54.6954,0
0x50,02:01.1,-0.0151,0.9434,-0.334,0.6714,0.2441,-0.3662,110.5884,0.1703,54.7009,0
0x50,02:01.1,-0.0044,0.9458,-0.3408,0.7935,-1.77,-0.8545,110.5939,0.2032,54.6735,0
0x50,02:01.1,-0.0127,0.9321,-0.3506,0.3662,-3.3569,-0.3052,110.5994,0.2362,54.6075,0
0x50,02:01.1,0,0.9243,-0.3511,0.4883,-2.5635,0.1831,110.6104,0.2472,54.5581,0
0x50,02:01.2,0.0068,0.9292,-0.3604,0.6104,-0.8545,0.4883,110.6323,0.2362,54.5361,0
0x50,02:01.2,0.0024,0.9321,-0.3691,0.1831,-0.1831,0.5493,110.6488,0.2252,54.5197,0
0x50,02:01.2,0.0044,0.9346,-0.3579,0,-1.0986,0.061,110.6488,0.2252,54.4977,0
0x50,02:01.2,0.0151,0.9336,-0.3467,0,-0.8545,-1.0986,110.6488,0.2362,54.4922,0
0x50,02:01.3,0.0029,0.9409,-0.3569,0,0,-1.8311,110.6488,0.2692,54.5032,0
0x50,02:01.3,-0.0181,0.9277,-0.3682,-0.4272,0.4883,-0.9766,110.6488,0.2911,54.5087,0
0x50,02:01.3,-0.021,0.9229,-0.355,-0.4883,0.8545,0.1831,110.6488,0.2911,54.5142,0
0x50,02:01.3,-0.0073,0.9365,-0.3325,0,-0.6104,0.4883,110.6323,0.2911,54.5032,0
0x50,02:01.3,0.0049,0.9395,-0.3442,0.2441,-1.2207,0,110.6323,0.2911,54.4867,0
0x50,02:01.3,-0.0054,0.9258,-0.3662,0.2441,-0.9766,-0.1221,110.6488,0.3021,54.4592,0
0x50,02:01.4,-0.0215,0.9292,-0.3511,0.3052,-2.4414,0.6714,110.6543,0.3186,54.4043,0
0x50,02:01.4,0.0093,0.9355,-0.3477,0.3052,-2.6855,0.4272,110.6543,0.3186,54.3549,0
0x50,02:01.4,0.0103,0.9375,-0.3608,0.1831,-0.4272,-0.3662,110.6653,0.3131,54.3549,0
0x50,02:01.4,-0.0103,0.9297,-0.3604,-0.2441,-1.0376,-0.3662,110.6653,0.3351,54.3329,0
0x50,02:01.4,-0.0161,0.9385,-0.3369,-0.061,-1.77,-0.3052,110.6543,0.3571,54.3054,0
0x50,02:01.5,0.002,0.9336,-0.3394,0,-2.0752,-0.5493,110.6433,0.379,54.278,0
0x50,02:01.5,-0.0078,0.9253,-0.3511,0.6714,-0.9766,-0.6104,110.6598,0.3955,54.2615,0
0x50,02:01.5,-0.0132,0.9312,-0.3521,1.0376,-1.5259,-0.2441,110.6818,0.4175,54.234,0
0x50,02:01.5,-0.0103,0.9331,-0.3525,1.0376,-1.5869,0.1221,110.7037,0.4285,54.2065,0
0x50,02:01.5,-0.0205,0.9272,-0.3477,1.2817,-1.8311,0.5493,110.7257,0.4395,54.1681,0
0x50,02:01.5,-0.0112,0.938,-0.3472,1.2817,-5.0049,0.6104,110.7422,0.4669,54.0747,0
0x50,02:01.6,0.0088,0.9331,-0.3574,1.4038,-4.6997,-0.1221,110.7751,0.4889,53.9923,0
